date,medicine_id,medicine_name,category,sales,price,base_criticality,day_of_week,month,year,is_weekend,season,season_name,current_stock,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30
2024-01-12,MED006,Ibuprofène 400mg,Anti-inflammatoire,49,1800,6,4,1,2024,0,0,dry,1431,48.0,56.0,47.0,,,50.42857142857143,50.5,50.5
2024-01-12,MED007,Ciprofloxacine 500mg,Antibiotique,18,4000,8,4,1,2024,0,0,dry,504,16.0,35.0,17.0,,,21.142857142857142,21.666666666666668,21.666666666666668
2024-01-12,MED008,Quinine 300mg,Antipaludéen,15,5000,9,4,1,2024,0,0,dry,502,19.0,16.0,20.0,,,14.714285714285714,16.5,16.5
2024-01-12,MED009,ORS + Zinc,Réhydratation,25,800,8,4,1,2024,0,0,dry,408,22.0,39.0,24.0,,,26.285714285714285,26.666666666666668,26.666666666666668
2024-01-12,MED010,Ceftriaxone 1g,Antibiotique,12,6000,9,4,1,2024,0,0,dry,405,10.0,18.0,12.0,,,12.857142857142858,13.583333333333334,13.583333333333334
2024-01-12,MED011,Vaccin Méningite,Vaccin,15,8000,10,4,1,2024,0,0,dry,610,15.0,20.0,19.0,,,14.857142857142858,16.916666666666668,16.916666666666668
2024-01-12,MED012,Moustiquaire imprégnée,Prévention,13,3000,8,4,1,2024,0,0,dry,258,13.0,12.0,12.0,,,12.142857142857142,13.333333333333334,13.333333333333334
2024-01-12,MED013,Cétirizine 10mg,Antiallergique,33,1200,5,4,1,2024,0,0,dry,1130,57.0,72.0,39.0,,,44.714285714285715,47.666666666666664,47.666666666666664
2024-01-12,MED014,Oméprazole 20mg,Gastrique,28,2500,6,4,1,2024,0,0,dry,912,41.0,58.0,42.0,,,39.42857142857143,42.083333333333336,42.083333333333336
2024-01-12,MED015,Salbutamol inhalateur,Respiratoire,45,4500,7,4,1,2024,0,0,dry,1451,34.0,42.0,26.0,,,37.57142857142857,39.416666666666664,39.416666666666664
2024-01-13,MED001,Paracétamol 500mg,Antalgique,44,1500,9,5,1,2024,1,0,dry,1509,73.0,123.0,59.0,,,82.71428571428571,84.3076923076923,84.3076923076923
2024-01-13,MED002,Amoxicilline 500mg,Antibiotique,23,3500,8,5,1,2024,1,0,dry,721,28.0,64.0,19.0,,,44.0,43.76923076923077,43.76923076923077
2024-01-13,MED003,Arthéméther 20mg,Antipaludéen,36,2500,10,5,1,2024,1,0,dry,956,34.0,62.0,37.0,,,46.285714285714285,49.07692307692308,49.07692307692308
2024-01-13,MED004,SRO (Sel Réhydratation),Réhydratation,16,500,9,5,1,2024,1,0,dry,674,25.0,32.0,13.0,,,22.571428571428573,21.692307692307693,21.692307692307693
2024-01-13,MED005,Métronidazole 250mg,Antiparasitaire,10,2000,7,5,1,2024,1,0,dry,170,20.0,30.0,10.0,,,22.714285714285715,21.23076923076923,21.23076923076923
2024-01-13,MED006,Ibuprofène 400mg,Anti-inflammatoire,22,1800,6,5,1,2024,1,0,dry,342,49.0,80.0,27.0,,,49.714285714285715,48.30769230769231,48.30769230769231
2024-01-13,MED007,Ciprofloxacine 500mg,Antibiotique,10,4000,8,5,1,2024,1,0,dry,354,18.0,27.0,14.0,,,20.571428571428573,20.76923076923077,20.76923076923077
2024-01-13,MED008,Quinine 300mg,Antipaludéen,7,5000,9,5,1,2024,1,0,dry,171,15.0,21.0,7.0,,,14.714285714285714,15.76923076923077,15.76923076923077
2024-01-13,MED009,ORS + Zinc,Réhydratation,17,800,8,5,1,2024,1,0,dry,266,25.0,30.0,12.0,,,27.0,25.923076923076923,25.923076923076923
2024-01-13,MED010,Ceftriaxone 1g,Antibiotique,9,6000,9,5,1,2024,1,0,dry,211,12.0,15.0,5.0,,,13.428571428571429,13.23076923076923,13.23076923076923
2024-01-13,MED011,Vaccin Méningite,Vaccin,6,8000,10,5,1,2024,1,0,dry,215,15.0,14.0,9.0,,,14.428571428571429,16.076923076923077,16.076923076923077
2024-01-13,MED012,Moustiquaire imprégnée,Prévention,8,3000,8,5,1,2024,1,0,dry,330,13.0,19.0,7.0,,,12.285714285714286,12.923076923076923,12.923076923076923
2024-01-13,MED013,Cétirizine 10mg,Antiallergique,31,1200,5,5,1,2024,1,0,dry,1212,33.0,45.0,29.0,,,45.0,46.38461538461539,46.38461538461539
2024-01-13,MED014,Oméprazole 20mg,Gastrique,20,2500,6,5,1,2024,1,0,dry,406,28.0,60.0,26.0,,,38.57142857142857,40.38461538461539,40.38461538461539
2024-01-13,MED015,Salbutamol inhalateur,Respiratoire,24,4500,7,5,1,2024,1,0,dry,940,45.0,50.0,27.0,,,37.142857142857146,38.23076923076923,38.23076923076923
2024-01-14,MED001,Paracétamol 500mg,Antalgique,62,1500,9,6,1,2024,1,0,dry,1697,44.0,58.0,43.0,,,85.42857142857143,82.71428571428571,82.71428571428571
2024-01-14,MED002,Amoxicilline 500mg,Antibiotique,22,3500,8,6,1,2024,1,0,dry,842,23.0,41.0,30.0,,,42.857142857142854,42.214285714285715,42.214285714285715
2024-01-14,MED003,Arthéméther 20mg,Antipaludéen,26,2500,10,6,1,2024,1,0,dry,1115,36.0,54.0,24.0,,,46.57142857142857,47.42857142857143,47.42857142857143
2024-01-14,MED004,SRO (Sel Réhydratation),Réhydratation,15,500,9,6,1,2024,1,0,dry,418,16.0,21.0,14.0,,,22.714285714285715,21.214285714285715,21.214285714285715
2024-01-14,MED005,Métronidazole 250mg,Antiparasitaire,14,2000,7,6,1,2024,1,0,dry,526,10.0,24.0,12.0,,,23.0,20.714285714285715,20.714285714285715
2024-01-14,MED006,Ibuprofène 400mg,Anti-inflammatoire,22,1800,6,6,1,2024,1,0,dry,925,22.0,48.0,22.0,,,49.714285714285715,46.42857142857143,46.42857142857143
2024-01-14,MED007,Ciprofloxacine 500mg,Antibiotique,13,4000,8,6,1,2024,1,0,dry,517,10.0,16.0,16.0,,,20.142857142857142,20.214285714285715,20.214285714285715
2024-01-14,MED008,Quinine 300mg,Antipaludéen,8,5000,9,6,1,2024,1,0,dry,334,7.0,19.0,8.0,,,14.714285714285714,15.214285714285714,15.214285714285714
2024-01-14,MED009,ORS + Zinc,Réhydratation,13,800,8,6,1,2024,1,0,dry,199,17.0,22.0,16.0,,,26.571428571428573,25.0,25.0
2024-01-14,MED010,Ceftriaxone 1g,Antibiotique,10,6000,9,6,1,2024,1,0,dry,177,9.0,10.0,9.0,,,13.571428571428571,13.0,13.0
2024-01-14,MED011,Vaccin Méningite,Vaccin,8,8000,10,6,1,2024,1,0,dry,348,6.0,15.0,9.0,,,14.285714285714286,15.5,15.5
2024-01-14,MED012,Moustiquaire imprégnée,Prévention,9,3000,8,6,1,2024,1,0,dry,289,8.0,13.0,5.0,,,12.857142857142858,12.642857142857142,12.642857142857142
2024-01-14,MED013,Cétirizine 10mg,Antiallergique,29,1200,5,6,1,2024,1,0,dry,825,31.0,57.0,29.0,,,45.0,45.142857142857146,45.142857142857146
2024-01-14,MED014,Oméprazole 20mg,Gastrique,21,2500,6,6,1,2024,1,0,dry,522,20.0,41.0,18.0,,,39.0,39.0,39.0
2024-01-14,MED015,Salbutamol inhalateur,Respiratoire,23,4500,7,6,1,2024,1,0,dry,864,24.0,34.0,15.0,,,38.285714285714285,37.142857142857146,37.142857142857146
2024-01-15,MED001,Paracétamol 500mg,Antalgique,122,1500,9,0,1,2024,0,0,dry,4720,62.0,73.0,107.0,96.0,,87.57142857142857,84.57142857142857,85.33333333333333
2024-01-15,MED002,Amoxicilline 500mg,Antibiotique,39,3500,8,0,1,2024,0,0,dry,1163,22.0,28.0,57.0,59.0,,40.285714285714285,40.785714285714285,42.0
2024-01-15,MED003,Arthéméther 20mg,Antipaludéen,45,2500,10,0,1,2024,0,0,dry,1416,26.0,34.0,70.0,49.0,,43.0,47.142857142857146,47.266666666666666
2024-01-15,MED004,SRO (Sel Réhydratation),Réhydratation,26,500,9,0,1,2024,0,0,dry,1082,15.0,25.0,24.0,20.0,,23.0,21.642857142857142,21.533333333333335
2024-01-15,MED005,Métronidazole 250mg,Antiparasitaire,24,2000,7,0,1,2024,0,0,dry,444,14.0,20.0,29.0,28.0,,22.285714285714285,20.428571428571427,20.933333333333334
2024-01-15,MED006,Ibuprofène 400mg,Anti-inflammatoire,51,1800,6,0,1,2024,0,0,dry,1930,22.0,49.0,71.0,46.0,,46.857142857142854,46.785714285714285,46.733333333333334
2024-01-15,MED007,Ciprofloxacine 500mg,Antibiotique,31,4000,8,0,1,2024,0,0,dry,559,13.0,18.0,22.0,35.0,,21.428571428571427,19.928571428571427,20.933333333333334
2024-01-15,MED008,Quinine 300mg,Antipaludéen,15,5000,9,0,1,2024,0,0,dry,540,8.0,15.0,17.0,16.0,,14.428571428571429,15.142857142857142,15.2
2024-01-15,MED009,ORS + Zinc,Réhydratation,23,800,8,0,1,2024,0,0,dry,912,13.0,25.0,40.0,27.0,,24.142857142857142,24.714285714285715,24.866666666666667
2024-01-15,MED010,Ceftriaxone 1g,Antibiotique,19,6000,9,0,1,2024,0,0,dry,331,10.0,12.0,21.0,16.0,,13.285714285714286,13.214285714285714,13.4
2024-01-15,MED011,Vaccin Méningite,Vaccin,14,8000,10,0,1,2024,0,0,dry,624,8.0,15.0,22.0,20.0,,13.142857142857142,15.071428571428571,15.4
2024-01-15,MED012,Moustiquaire imprégnée,Prévention,15,3000,8,0,1,2024,0,0,dry,391,9.0,13.0,16.0,14.0,,12.714285714285714,12.714285714285714,12.8
2024-01-15,MED013,Cétirizine 10mg,Antiallergique,70,1200,5,0,1,2024,0,0,dry,3039,29.0,33.0,48.0,57.0,,48.142857142857146,46.07142857142857,46.8
2024-01-15,MED014,Oméprazole 20mg,Gastrique,67,2500,6,0,1,2024,0,0,dry,2519,21.0,28.0,45.0,42.0,,42.142857142857146,40.785714285714285,40.86666666666667
2024-01-15,MED015,Salbutamol inhalateur,Respiratoire,43,4500,7,0,1,2024,0,0,dry,752,23.0,45.0,50.0,49.0,,37.285714285714285,36.714285714285715,37.53333333333333
2024-01-16,MED001,Paracétamol 500mg,Antalgique,121,1500,9,1,1,2024,0,0,dry,3842,122.0,44.0,131.0,110.0,,86.14285714285714,85.35714285714286,87.5625
2024-01-16,MED002,Amoxicilline 500mg,Antibiotique,50,3500,8,1,1,2024,0,0,dry,2109,39.0,23.0,65.0,38.0,,38.142857142857146,41.642857142857146,42.5
2024-01-16,MED003,Arthéméther 20mg,Antipaludéen,47,2500,10,1,1,2024,0,0,dry,1399,45.0,36.0,44.0,79.0,,43.42857142857143,44.857142857142854,47.25
2024-01-16,MED004,SRO (Sel Réhydratation),Réhydratation,19,500,9,1,1,2024,0,0,dry,552,26.0,16.0,26.0,24.0,,22.0,21.285714285714285,21.375
2024-01-16,MED005,Métronidazole 250mg,Antiparasitaire,20,2000,7,1,1,2024,0,0,dry,371,24.0,10.0,34.0,30.0,,20.285714285714285,19.714285714285715,20.875
2024-01-16,MED006,Ibuprofène 400mg,Anti-inflammatoire,50,1800,6,1,1,2024,0,0,dry,1723,51.0,22.0,56.0,50.0,,46.0,46.785714285714285,46.9375
2024-01-16,MED007,Ciprofloxacine 500mg,Antibiotique,33,4000,8,1,1,2024,0,0,dry,1072,31.0,10.0,35.0,21.0,,21.142857142857142,20.785714285714285,21.6875
2024-01-16,MED008,Quinine 300mg,Antipaludéen,26,5000,9,1,1,2024,0,0,dry,682,15.0,7.0,16.0,17.0,,15.857142857142858,15.785714285714286,15.875
2024-01-16,MED009,ORS + Zinc,Réhydratation,27,800,8,1,1,2024,0,0,dry,1108,23.0,17.0,39.0,27.0,,22.428571428571427,24.714285714285715,25.0
2024-01-16,MED010,Ceftriaxone 1g,Antibiotique,14,6000,9,1,1,2024,0,0,dry,614,19.0,9.0,18.0,18.0,,12.714285714285714,12.928571428571429,13.4375
2024-01-16,MED011,Vaccin Méningite,Vaccin,13,8000,10,1,1,2024,0,0,dry,573,14.0,6.0,20.0,24.0,,12.142857142857142,14.285714285714286,15.25
2024-01-16,MED012,Moustiquaire imprégnée,Prévention,11,3000,8,1,1,2024,0,0,dry,459,15.0,8.0,12.0,20.0,,12.571428571428571,12.071428571428571,12.6875
2024-01-16,MED013,Cétirizine 10mg,Antiallergique,60,1200,5,1,1,2024,0,0,dry,2687,70.0,31.0,72.0,62.0,,46.42857142857143,45.92857142857143,47.625
2024-01-16,MED014,Oméprazole 20mg,Gastrique,38,2500,6,1,1,2024,0,0,dry,1201,67.0,20.0,58.0,39.0,,39.285714285714285,40.714285714285715,40.6875
2024-01-16,MED015,Salbutamol inhalateur,Respiratoire,59,4500,7,1,1,2024,0,0,dry,1810,43.0,24.0,42.0,34.0,,39.714285714285715,38.5,38.875
2024-01-17,MED001,Paracétamol 500mg,Antalgique,112,1500,9,2,1,2024,0,0,dry,4017,121.0,62.0,123.0,97.0,,84.57142857142857,86.42857142857143,89.0
2024-01-17,MED002,Amoxicilline 500mg,Antibiotique,51,3500,8,2,1,2024,0,0,dry,1725,50.0,22.0,64.0,63.0,,36.285714285714285,40.785714285714285,43.0
2024-01-17,MED003,Arthéméther 20mg,Antipaludéen,65,2500,10,2,1,2024,0,0,dry,2732,47.0,26.0,62.0,54.0,,43.857142857142854,45.642857142857146,48.294117647058826
2024-01-17,MED004,SRO (Sel Réhydratation),Réhydratation,19,500,9,2,1,2024,0,0,dry,445,19.0,15.0,32.0,21.0,,20.142857142857142,21.142857142857142,21.235294117647058
2024-01-17,MED005,Métronidazole 250mg,Antiparasitaire,34,2000,7,2,1,2024,0,0,dry,1418,20.0,14.0,30.0,20.0,,20.857142857142858,20.714285714285715,21.647058823529413
2024-01-17,MED006,Ibuprofène 400mg,Anti-inflammatoire,63,1800,6,2,1,2024,0,0,dry,2117,50.0,22.0,80.0,75.0,,43.57142857142857,45.92857142857143,47.88235294117647
2024-01-17,MED007,Ciprofloxacine 500mg,Antibiotique,25,4000,8,2,1,2024,0,0,dry,516,33.0,13.0,27.0,20.0,,20.857142857142858,21.142857142857142,21.88235294117647
2024-01-17,MED008,Quinine 300mg,Antipaludéen,20,5000,9,2,1,2024,0,0,dry,512,26.0,8.0,21.0,23.0,,15.714285714285714,15.571428571428571,16.11764705882353
2024-01-17,MED009,ORS + Zinc,Réhydratation,32,800,8,2,1,2024,0,0,dry,554,27.0,13.0,30.0,36.0,,22.714285714285715,24.428571428571427,25.41176470588235
2024-01-17,MED010,Ceftriaxone 1g,Antibiotique,22,6000,9,2,1,2024,0,0,dry,980,14.0,10.0,15.0,16.0,,13.714285714285714,13.357142857142858,13.941176470588236
2024-01-17,MED011,Vaccin Méningite,Vaccin,21,8000,10,2,1,2024,0,0,dry,652,13.0,8.0,14.0,23.0,,13.142857142857142,14.142857142857142,15.588235294117647
2024-01-17,MED012,Moustiquaire imprégnée,Prévention,14,3000,8,2,1,2024,0,0,dry,551,11.0,9.0,19.0,14.0,,11.857142857142858,12.071428571428571,12.764705882352942
2024-01-17,MED013,Cétirizine 10mg,Antiallergique,65,1200,5,2,1,2024,0,0,dry,1292,60.0,29.0,45.0,52.0,,49.285714285714285,46.857142857142854,48.64705882352941
2024-01-17,MED014,Oméprazole 20mg,Gastrique,64,2500,6,2,1,2024,0,0,dry,2539,38.0,21.0,60.0,59.0,,39.857142857142854,41.07142857142857,42.05882352941177
2024-01-17,MED015,Salbutamol inhalateur,Respiratoire,59,4500,7,2,1,2024,0,0,dry,2169,59.0,23.0,50.0,57.0,,41.0,38.642857142857146,40.05882352941177
2024-01-18,MED001,Paracétamol 500mg,Antalgique,85,1500,9,3,1,2024,0,0,dry,2341,112.0,122.0,58.0,61.0,,88.42857142857143,88.14285714285714,88.77777777777777
2024-01-18,MED002,Amoxicilline 500mg,Antibiotique,51,3500,8,3,1,2024,0,0,dry,2090,51.0,39.0,41.0,46.0,,37.714285714285715,41.142857142857146,43.44444444444444
2024-01-18,MED003,Arthéméther 20mg,Antipaludéen,34,2500,10,3,1,2024,0,0,dry,536,65.0,45.0,54.0,55.0,,41.0,44.142857142857146,47.5
2024-01-18,MED004,SRO (Sel Réhydratation),Réhydratation,19,500,9,3,1,2024,0,0,dry,747,19.0,26.0,21.0,21.0,,19.857142857142858,21.0,21.11111111111111
2024-01-18,MED005,Métronidazole 250mg,Antiparasitaire,27,2000,7,3,1,2024,0,0,dry,526,34.0,24.0,24.0,15.0,,21.285714285714285,21.571428571428573,21.944444444444443
2024-01-18,MED006,Ibuprofène 400mg,Anti-inflammatoire,52,1800,6,3,1,2024,0,0,dry,1374,63.0,51.0,48.0,35.0,,44.142857142857146,47.142857142857146,48.111111111111114
2024-01-18,MED007,Ciprofloxacine 500mg,Antibiotique,28,4000,8,3,1,2024,0,0,dry,1127,25.0,31.0,16.0,19.0,,22.571428571428573,21.785714285714285,22.22222222222222
2024-01-18,MED008,Quinine 300mg,Antipaludéen,19,5000,9,3,1,2024,0,0,dry,552,20.0,15.0,19.0,19.0,,15.714285714285714,15.571428571428571,16.27777777777778
2024-01-18,MED009,ORS + Zinc,Réhydratation,22,800,8,3,1,2024,0,0,dry,510,32.0,23.0,22.0,22.0,,22.714285714285715,24.428571428571427,25.22222222222222
2024-01-18,MED010,Ceftriaxone 1g,Antibiotique,9,6000,9,3,1,2024,0,0,dry,368,22.0,19.0,10.0,11.0,,13.571428571428571,13.214285714285714,13.666666666666666
2024-01-18,MED011,Vaccin Méningite,Vaccin,17,8000,10,3,1,2024,0,0,dry,764,21.0,14.0,15.0,13.0,,13.428571428571429,14.428571428571429,15.666666666666666
2024-01-18,MED012,Moustiquaire imprégnée,Prévention,16,3000,8,3,1,2024,0,0,dry,506,14.0,15.0,13.0,15.0,,12.285714285714286,12.142857142857142,12.944444444444445
2024-01-18,MED013,Cétirizine 10mg,Antiallergique,52,1200,5,3,1,2024,0,0,dry,2253,65.0,70.0,57.0,49.0,,48.57142857142857,47.07142857142857,48.833333333333336
2024-01-18,MED014,Oméprazole 20mg,Gastrique,48,2500,6,3,1,2024,0,0,dry,1076,64.0,67.0,41.0,47.0,,40.857142857142854,41.142857142857146,42.388888888888886
2024-01-18,MED015,Salbutamol inhalateur,Respiratoire,34,4500,7,3,1,2024,0,0,dry,641,59.0,43.0,34.0,44.0,,41.0,37.92857142857143,39.72222222222222
2024-01-19,MED001,Paracétamol 500mg,Antalgique,101,1500,9,4,1,2024,0,0,dry,3351,85.0,121.0,73.0,94.0,,92.42857142857143,88.64285714285714,89.42105263157895
2024-01-19,MED002,Amoxicilline 500mg,Antibiotique,33,3500,8,4,1,2024,0,0,dry,1159,51.0,50.0,28.0,36.0,,38.42857142857143,40.92857142857143,42.89473684210526
2024-01-19,MED003,Arthéméther 20mg,Antipaludéen,51,2500,10,4,1,2024,0,0,dry,1312,34.0,47.0,34.0,40.0,,43.42857142857143,44.92857142857143,47.68421052631579
2024-01-19,MED004,SRO (Sel Réhydratation),Réhydratation,16,500,9,4,1,2024,0,0,dry,562,19.0,19.0,25.0,25.0,,18.571428571428573,20.357142857142858,20.842105263157894
2024-01-19,MED005,Métronidazole 250mg,Antiparasitaire,21,2000,7,4,1,2024,0,0,dry,801,27.0,20.0,20.0,14.0,,21.428571428571427,22.071428571428573,21.894736842105264
2024-01-19,MED006,Ibuprofène 400mg,Anti-inflammatoire,50,1800,6,4,1,2024,0,0,dry,2028,52.0,50.0,49.0,47.0,,44.285714285714285,47.357142857142854,48.21052631578947
2024-01-19,MED007,Ciprofloxacine 500mg,Antibiotique,23,4000,8,4,1,2024,0,0,dry,732,28.0,33.0,18.0,17.0,,23.285714285714285,22.214285714285715,22.263157894736842
2024-01-19,MED008,Quinine 300mg,Antipaludéen,19,5000,9,4,1,2024,0,0,dry,514,19.0,26.0,15.0,20.0,,16.285714285714285,15.5,16.42105263157895
2024-01-19,MED009,ORS + Zinc,Réhydratation,18,800,8,4,1,2024,0,0,dry,285,22.0,27.0,25.0,24.0,,21.714285714285715,24.0,24.842105263157894
2024-01-19,MED010,Ceftriaxone 1g,Antibiotique,15,6000,9,4,1,2024,0,0,dry,504,9.0,14.0,12.0,12.0,,14.0,13.428571428571429,13.736842105263158
2024-01-19,MED011,Vaccin Méningite,Vaccin,16,8000,10,4,1,2024,0,0,dry,342,17.0,13.0,15.0,19.0,,13.571428571428571,14.214285714285714,15.68421052631579
2024-01-19,MED012,Moustiquaire imprégnée,Prévention,9,3000,8,4,1,2024,0,0,dry,138,16.0,11.0,13.0,12.0,,11.714285714285714,11.928571428571429,12.736842105263158
2024-01-19,MED013,Cétirizine 10mg,Antiallergique,41,1200,5,4,1,2024,0,0,dry,1340,52.0,60.0,33.0,39.0,,49.714285714285715,47.214285714285715,48.421052631578945
2024-01-19,MED014,Oméprazole 20mg,Gastrique,37,2500,6,4,1,2024,0,0,dry,1040,48.0,38.0,28.0,42.0,,42.142857142857146,40.785714285714285,42.10526315789474
2024-01-19,MED015,Salbutamol inhalateur,Respiratoire,44,4500,7,4,1,2024,0,0,dry,1119,34.0,59.0,45.0,26.0,,40.857142857142854,39.214285714285715,39.94736842105263
2024-01-20,MED001,Paracétamol 500mg,Antalgique,48,1500,9,5,1,2024,1,0,dry,1848,101.0,112.0,44.0,59.0,,93.0,87.85714285714286,87.35
2024-01-20,MED002,Amoxicilline 500mg,Antibiotique,22,3500,8,5,1,2024,1,0,dry,740,33.0,51.0,23.0,19.0,,38.285714285714285,41.142857142857146,41.85
2024-01-20,MED003,Arthéméther 20mg,Antipaludéen,35,2500,10,5,1,2024,1,0,dry,1521,51.0,65.0,36.0,37.0,,43.285714285714285,44.785714285714285,47.05
2024-01-20,MED004,SRO (Sel Réhydratation),Réhydratation,9,500,9,5,1,2024,1,0,dry,385,16.0,19.0,16.0,13.0,,17.571428571428573,20.071428571428573,20.25
2024-01-20,MED005,Métronidazole 250mg,Antiparasitaire,12,2000,7,5,1,2024,1,0,dry,272,21.0,34.0,10.0,10.0,,21.714285714285715,22.214285714285715,21.4
2024-01-20,MED006,Ibuprofène 400mg,Anti-inflammatoire,29,1800,6,5,1,2024,1,0,dry,1287,50.0,63.0,22.0,27.0,,45.285714285714285,47.5,47.25
2024-01-20,MED007,Ciprofloxacine 500mg,Antibiotique,13,4000,8,5,1,2024,1,0,dry,323,23.0,25.0,10.0,14.0,,23.714285714285715,22.142857142857142,21.8
2024-01-20,MED008,Quinine 300mg,Antipaludéen,10,5000,9,5,1,2024,1,0,dry,222,19.0,20.0,7.0,7.0,,16.714285714285715,15.714285714285714,16.1
2024-01-20,MED009,ORS + Zinc,Réhydratation,10,800,8,5,1,2024,1,0,dry,188,18.0,32.0,17.0,12.0,,20.714285714285715,23.857142857142858,24.1
2024-01-20,MED010,Ceftriaxone 1g,Antibiotique,6,6000,9,5,1,2024,1,0,dry,117,15.0,22.0,9.0,5.0,,13.571428571428571,13.5,13.35
2024-01-20,MED011,Vaccin Méningite,Vaccin,7,8000,10,5,1,2024,1,0,dry,239,16.0,21.0,6.0,9.0,,13.714285714285714,14.071428571428571,15.25
2024-01-20,MED012,Moustiquaire imprégnée,Prévention,6,3000,8,5,1,2024,1,0,dry,152,9.0,14.0,8.0,7.0,,11.428571428571429,11.857142857142858,12.4
2024-01-20,MED013,Cétirizine 10mg,Antiallergique,33,1200,5,5,1,2024,1,0,dry,964,41.0,65.0,31.0,29.0,,50.0,47.5,47.65
2024-01-20,MED014,Oméprazole 20mg,Gastrique,26,2500,6,5,1,2024,1,0,dry,524,37.0,64.0,20.0,26.0,,43.0,40.785714285714285,41.3
2024-01-20,MED015,Salbutamol inhalateur,Respiratoire,17,4500,7,5,1,2024,1,0,dry,275,44.0,59.0,24.0,27.0,,39.857142857142854,38.5,38.8
2024-01-21,MED001,Paracétamol 500mg,Antalgique,38,1500,9,6,1,2024,1,0,dry,887,48.0,85.0,62.0,43.0,,89.57142857142857,87.5,85.0
2024-01-21,MED002,Amoxicilline 500mg,Antibiotique,19,3500,8,6,1,2024,1,0,dry,335,22.0,51.0,22.0,30.0,,37.857142857142854,40.357142857142854,40.76190476190476
2024-01-21,MED003,Arthéméther 20mg,Antipaludéen,22,2500,10,6,1,2024,1,0,dry,634,35.0,34.0,26.0,24.0,,42.714285714285715,44.642857142857146,45.857142857142854
2024-01-21,MED004,SRO (Sel Réhydratation),Réhydratation,10,500,9,6,1,2024,1,0,dry,259,9.0,19.0,15.0,14.0,,16.857142857142858,19.785714285714285,19.761904761904763
2024-01-21,MED005,Métronidazole 250mg,Antiparasitaire,12,2000,7,6,1,2024,1,0,dry,428,12.0,27.0,14.0,12.0,,21.428571428571427,22.214285714285715,20.952380952380953
2024-01-21,MED006,Ibuprofène 400mg,Anti-inflammatoire,21,1800,6,6,1,2024,1,0,dry,818,29.0,52.0,22.0,22.0,,45.142857142857146,47.42857142857143,46.0
2024-01-21,MED007,Ciprofloxacine 500mg,Antibiotique,14,4000,8,6,1,2024,1,0,dry,244,13.0,28.0,13.0,16.0,,23.857142857142858,22.0,21.428571428571427
2024-01-21,MED008,Quinine 300mg,Antipaludéen,11,5000,9,6,1,2024,1,0,dry,468,10.0,19.0,8.0,8.0,,17.142857142857142,15.928571428571429,15.857142857142858
2024-01-21,MED009,ORS + Zinc,Réhydratation,10,800,8,6,1,2024,1,0,dry,233,10.0,22.0,13.0,16.0,,20.285714285714285,23.428571428571427,23.428571428571427
2024-01-21,MED010,Ceftriaxone 1g,Antibiotique,9,6000,9,6,1,2024,1,0,dry,337,6.0,9.0,10.0,9.0,,13.428571428571429,13.5,13.142857142857142
2024-01-21,MED011,Vaccin Méningite,Vaccin,7,8000,10,6,1,2024,1,0,dry,148,7.0,17.0,8.0,9.0,,13.571428571428571,13.928571428571429,14.857142857142858
2024-01-21,MED012,Moustiquaire imprégnée,Prévention,6,3000,8,6,1,2024,1,0,dry,177,6.0,16.0,9.0,5.0,,11.0,11.928571428571429,12.095238095238095
2024-01-21,MED013,Cétirizine 10mg,Antiallergique,29,1200,5,6,1,2024,1,0,dry,755,33.0,52.0,29.0,29.0,,50.0,47.5,46.76190476190476
2024-01-21,MED014,Oméprazole 20mg,Gastrique,23,2500,6,6,1,2024,1,0,dry,860,26.0,48.0,21.0,18.0,,43.285714285714285,41.142857142857146,40.42857142857143
2024-01-21,MED015,Salbutamol inhalateur,Respiratoire,15,4500,7,6,1,2024,1,0,dry,338,17.0,34.0,23.0,15.0,,38.714285714285715,38.5,37.666666666666664
2024-01-22,MED001,Paracétamol 500mg,Antalgique,117,1500,9,0,1,2024,0,0,dry,4897,38.0,101.0,122.0,107.0,,88.85714285714286,88.21428571428571,86.45454545454545
2024-01-22,MED002,Amoxicilline 500mg,Antibiotique,53,3500,8,0,1,2024,0,0,dry,1641,19.0,33.0,39.0,57.0,,39.857142857142854,40.07142857142857,41.31818181818182
2024-01-22,MED003,Arthéméther 20mg,Antipaludéen,47,2500,10,0,1,2024,0,0,dry,1335,22.0,51.0,45.0,70.0,,43.0,43.0,45.90909090909091
2024-01-22,MED004,SRO (Sel Réhydratation),Réhydratation,27,500,9,0,1,2024,0,0,dry,601,10.0,16.0,26.0,24.0,,17.0,20.0,20.09090909090909
2024-01-22,MED005,Métronidazole 250mg,Antiparasitaire,23,2000,7,0,1,2024,0,0,dry,605,12.0,21.0,24.0,29.0,,21.285714285714285,21.785714285714285,21.045454545454547
2024-01-22,MED006,Ibuprofène 400mg,Anti-inflammatoire,46,1800,6,0,1,2024,0,0,dry,1134,21.0,50.0,51.0,71.0,,44.42857142857143,45.642857142857146,46.0
2024-01-22,MED007,Ciprofloxacine 500mg,Antibiotique,24,4000,8,0,1,2024,0,0,dry,595,14.0,23.0,31.0,22.0,,22.857142857142858,22.142857142857142,21.545454545454547
2024-01-22,MED008,Quinine 300mg,Antipaludéen,16,5000,9,0,1,2024,0,0,dry,667,11.0,19.0,15.0,17.0,,17.285714285714285,15.857142857142858,15.863636363636363
